image_path,label,source
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\e6972db5be7a9ed953722fe543348043.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4663.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\0390ac72d3b14b437bead82a90e761b6.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4775 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\219 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4150 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\64 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4698 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5018 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img003546.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4851 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4995 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2222 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5286 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4493 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img001349.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1271 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1559 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3686 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4643 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0098.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1185 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1248 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4080 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2264.jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img028194.jpg,0,wildfake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img020838.jpg,0,wildfake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img017382.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2312 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4060 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3032 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1841.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5286 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\99 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3150 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4594 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4497.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3823 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\127 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3551 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5898 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0007 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0556 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1253 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\233 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3904 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3201 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1175 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3738.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3319 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5006 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img013320.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3075 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00004_00020.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1456 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5134 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2781 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0713 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1252 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5357 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\182 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0311 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2892 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\513 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00181.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1700 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\cd3d8fdc7ed4f74d98614132b86c328a.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1888 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3384 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2554 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2553 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\431 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2933 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2791 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img004157.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0061 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3555 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3019 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3850 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5870 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1106 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0129 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3689.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4283 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3332 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\48be16e4a9d1da43b3df53edd129c803.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\0e6238567d7cf96fdfbf721ac7809f86.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4150 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4819 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5861 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4564 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\eeeb41d74292c3198eb6e249da129f51.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1614.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1865 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1823 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0105 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5525 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\908 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1792 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2466 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1584.jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\024f6abcd44a44b68e76d1ccc98ee36c.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img001430.jpg,0,wildfake
C:\Projects\choochoo\data\raw\sid_set\00000_00095.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3443.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2178.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\779 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3135.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3922 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4312 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1363 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0987 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0433 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4773 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1243.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\341 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\799.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0474 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3442 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3099 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2287 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1829 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4928.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2873 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1628 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3838.jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00001_00543.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\4214 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img003773.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3229 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2755 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4318 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0674 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3042 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2156 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3523 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4447 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1954 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2116 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2053 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\685.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1424 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1394 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4995 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3068 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5209 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1351 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3735 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1721 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0844 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3283 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\9c4c5b4b44c7bc62614ed5504123f314.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1116 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2416.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4568 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4612 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1751 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4490 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0765 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5432 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4443.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4107 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img015468.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1437.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3053 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5368 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0672 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1408 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2732 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4406 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4672 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2538 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\282 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0864 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\362.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1103 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1160 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4834.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2059 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3738 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3252 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0741 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4902 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1435 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1532 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1032 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img027147.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0874 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4764 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4747 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1839 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0926.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1117.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3692 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2219 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\829 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\212 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\63 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3613 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3407 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2415.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2693 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1644 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0103 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4786 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\601 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4515 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2310 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\543 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img023050.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0173 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2945 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\201 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1047 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1153 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3540 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3791 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2187 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1112.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2606 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3510 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\873 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3074 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1755 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1054 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\56336eeb669841dba35a39c055086107.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2504.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3349 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1533 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5327 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3973 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3284 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3139 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3713 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2719 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1119.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4083 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3787 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1062 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0993 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1226.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\920 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\588 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0288 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3513 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00318.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3352 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img009707.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5284.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\519 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5989 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\fdb21e50e5e2faa1414a6b476d69e7ac.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0665 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1006 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4605 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00606.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\2938 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2625 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\804 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1310 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4359 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3166 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\602 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5652.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\460 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2007 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4286 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2767 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0509 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3474 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2852 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4914 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1181 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3476.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0273.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2136.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3527.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4312 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3104 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3286 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0146 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5829 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4089 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\985.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0944 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0400 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2117 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2497.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3310.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0937 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4907 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0564 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3855 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3707 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3761 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0155.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3841 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2345 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4954 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2859 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\375 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4410 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0118 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5348.jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00669.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\test\FAKE\126 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2665 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img018881.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2580 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3639 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4613 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0648 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0385 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\23 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1306 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00004_00252.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\test\FAKE\609 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2826 (9).jpg,0,cifake
